block_num,timestamp,transactionId,protocol,tvl,usd,period,balances,prices
253058323,1655698800,3a57cca5ece9c52f15ae6eb0b1f1e1321036483cef48a16de24a4e1150f01196,lend.defi,1085500.7730 EOS,1018308.2752 USD,2022-06-20T04:20:00,450107.1454 EOS|596062.7622 USDT,0.9381 USD|1.0000 USD
253058323,1655698800,3a57cca5ece9c52f15ae6eb0b1f1e1321036483cef48a16de24a4e1150f01196,lend.pizza,468776.7273 EOS,439759.4479 USD,2022-06-20T04:20:00,1.0000 EOS|8010.7224 EOS|307955.4707 USDT|132489.2661 EOS,0.9381 USD|0.9381 USD|1.0000 USD|0.9381 USD
253058323,1655698800,3a57cca5ece9c52f15ae6eb0b1f1e1321036483cef48a16de24a4e1150f01196,swap.defi,7373636.5585 EOS,6917208.4556 USD,2022-06-20T04:20:00,1315442.1132 EOS|2819083.7120 USDT|3053095.0830 EOS,0.9381 USD|1.0000 USD|0.9381 USD
253059526,1655699401,4cdc36e13119c013d70418888c1d627b7e54bcd090c03f7d9779bd39c930a07e,danchorsmart,3256682.8972 EOS,3063235.9332 USD,2022-06-20T04:30:00,14108.0148 EOS|107300.7927 USDT|3128497.9182 EOS,0.9406 USD|1.0000 USD|0.9406 USD
253059526,1655699401,4cdc36e13119c013d70418888c1d627b7e54bcd090c03f7d9779bd39c930a07e,lend.defi,1083811.9743 EOS,1019433.5431 USD,2022-06-20T04:30:00,450107.1454 EOS|596062.7622 USDT,0.9406 USD|1.0000 USD
253059526,1655699401,4cdc36e13119c013d70418888c1d627b7e54bcd090c03f7d9779bd39c930a07e,lend.pizza,467904.2103 EOS,440110.7003 USD,2022-06-20T04:30:00,1.0000 EOS|8010.7224 EOS|307955.4707 USDT|132489.2661 EOS,0.9406 USD|0.9406 USD|1.0000 USD|0.9406 USD
253059526,1655699401,4cdc36e13119c013d70418888c1d627b7e54bcd090c03f7d9779bd39c930a07e,swap.defi,7364651.8603 EOS,6927191.5398 USD,2022-06-20T04:30:00,1308010.8784 EOS|2825135.2726 USDT|3053095.0830 EOS,0.9406 USD|1.0000 USD|0.9406 USD
253060729,1655700003,18af5fd7616a1e2980b427d8dc67e5e7f79d4e10da89a0c20edbb49cf5455b84,danchorsmart,3256416.7015 EOS,3070149.6662 USD,2022-06-20T04:40:00,14108.0148 EOS|107300.7927 USDT|3128497.9182 EOS,0.9428 USD|1.0000 USD|0.9428 USD
253060729,1655700003,18af5fd7616a1e2980b427d8dc67e5e7f79d4e10da89a0c20edbb49cf5455b84,lend.defi,1082333.2401 EOS,1020423.7788 USD,2022-06-20T04:40:00,450107.1454 EOS|596062.7622 USDT,0.9428 USD|1.0000 USD
253060729,1655700003,18af5fd7616a1e2980b427d8dc67e5e7f79d4e10da89a0c20edbb49cf5455b84,lend.pizza,467140.2232 EOS,440419.8025 USD,2022-06-20T04:40:00,1.0000 EOS|8010.7224 EOS|307955.4707 USDT|132489.2661 EOS,0.9428 USD|0.9428 USD|1.0000 USD|0.9428 USD
253060729,1655700003,18af5fd7616a1e2980b427d8dc67e5e7f79d4e10da89a0c20edbb49cf5455b84,swap.defi,7358089.0849 EOS,6937206.3893 USD,2022-06-20T04:40:00,1308033.2201 EOS|2825534.6252 USDT|3053095.0830 EOS,0.9428 USD|1.0000 USD|0.9428 USD
253061930,1655700603,fd98a5eefd7307e69803ba98253390bf8fc66f2c95e105c3fae8a4b039f87e32,danchorsmart,3256925.9762 EOS,3056950.7213 USD,2022-06-20T04:50:00,14108.0148 EOS|107300.7927 USDT|3128497.9182 EOS,0.9386 USD|1.0000 USD|0.9386 USD
253061930,1655700603,fd98a5eefd7307e69803ba98253390bf8fc66f2c95e105c3fae8a4b039f87e32,lend.defi,1084709.7856 EOS,1018108.6048 USD,2022-06-20T04:50:00,449228.4650 EOS|596462.7676 USDT,0.9386 USD|1.0000 USD
253061930,1655700603,fd98a5eefd7307e69803ba98253390bf8fc66f2c95e105c3fae8a4b039f87e32,lend.pizza,468601.8521 EOS,439829.6984 USD,2022-06-20T04:50:00,1.0000 EOS|8010.7224 EOS|307955.4707 USDT|132489.2661 EOS,0.9386 USD|0.9386 USD|1.0000 USD|0.9386 USD
253061930,1655700603,fd98a5eefd7307e69803ba98253390bf8fc66f2c95e105c3fae8a4b039f87e32,swap.defi,7372156.4246 EOS,6919506.0202 USD,2022-06-20T04:50:00,1311686.4528 EOS|2822722.0708 USDT|3053095.0830 EOS,0.9386 USD|1.0000 USD|0.9386 USD
253063125,1655701201,dc74da34e2e1b858e26219a2ef40d8560fd5986bd8df6fc0e39d2366fc30998d,danchorsmart,3257562.8567 EOS,3040609.1705 USD,2022-06-20T05:00:00,14108.0148 EOS|107300.7927 USDT|3128497.9182 EOS,0.9334 USD|1.0000 USD|0.9334 USD
253063125,1655701201,dc74da34e2e1b858e26219a2ef40d8560fd5986bd8df6fc0e39d2366fc30998d,lend.defi,1087714.3955 EOS,1015272.6168 USD,2022-06-20T05:00:00,449228.4650 EOS|595962.7676 USDT,0.9334 USD|1.0000 USD
253063125,1655701201,dc74da34e2e1b858e26219a2ef40d8560fd5986bd8df6fc0e39d2366fc30998d,lend.pizza,470429.7120 EOS,439099.0932 USD,2022-06-20T05:00:00,1.0000 EOS|8010.7224 EOS|307955.4707 USDT|132489.2661 EOS,0.9334 USD|0.9334 USD|1.0000 USD|0.9334 USD
253063125,1655701201,dc74da34e2e1b858e26219a2ef40d8560fd5986bd8df6fc0e39d2366fc30998d,swap.defi,7391211.2915 EOS,6898956.6195 USD,2022-06-20T05:00:00,1323411.1730 EOS|2813925.6803 USDT|3053095.0830 EOS,0.9334 USD|1.0000 USD|0.9334 USD
253064325,1655701801,effbe811286360f72e05016a702da5fe19d660599ca2a8889552ae2be7afd23c,danchorsmart,3256868.9659 EOS,3032145.0073 USD,2022-06-20T05:10:00,13117.7796 EOS|107300.7927 USDT|3128497.9182 EOS,0.9310 USD|1.0000 USD|0.9310 USD
253064325,1655701801,effbe811286360f72e05016a702da5fe19d660599ca2a8889552ae2be7afd23c,lend.defi,1089160.3314 EOS,1014008.2686 USD,2022-06-20T05:10:00,449028.4651 EOS|595962.7676 USDT,0.9310 USD|1.0000 USD
253064325,1655701801,effbe811286360f72e05016a702da5fe19d660599ca2a8889552ae2be7afd23c,lend.pizza,471280.2265 EOS,438761.8909 USD,2022-06-20T05:10:00,1.0000 EOS|8010.7224 EOS|307955.4707 USDT|132489.2661 EOS,0.9310 USD|0.9310 USD|1.0000 USD|0.9310 USD
253064325,1655701801,effbe811286360f72e05016a702da5fe19d660599ca2a8889552ae2be7afd23c,swap.defi,7399394.0631 EOS,6888835.8728 USD,2022-06-20T05:10:00,1323824.2895 EOS|2813923.9371 USDT|3053095.0830 EOS,0.9310 USD|1.0000 USD|0.9310 USD
253065547,1655702412,50afcdb1b3bfe57b1c8b749e7584d1d68ab25a78464c0e8fddc69148e924fb11,danchorsmart,3257121.1876 EOS,3028145.5682 USD,2022-06-20T05:20:00,13208.8427 EOS|107300.7927 USDT|3128497.9182 EOS,0.9297 USD|1.0000 USD|0.9297 USD
253065547,1655702412,50afcdb1b3bfe57b1c8b749e7584d1d68ab25a78464c0e8fddc69148e924fb11,lend.defi,1090055.4282 EOS,1013424.5316 USD,2022-06-20T05:20:00,449028.4651 EOS|595962.7676 USDT,0.9297 USD|1.0000 USD
253065547,1655702412,50afcdb1b3bfe57b1c8b749e7584d1d68ab25a78464c0e8fddc69148e924fb11,lend.pizza,471657.3565 EOS,438499.8444 USD,2022-06-20T05:20:00,1.0000 EOS|8010.7224 EOS|307876.0755 USDT|132489.2661 EOS,0.9297 USD|0.9297 USD|1.0000 USD|0.9297 USD
253065547,1655702412,50afcdb1b3bfe57b1c8b749e7584d1d68ab25a78464c0e8fddc69148e924fb11,swap.defi,7405841.4897 EOS,6885210.8330 USD,2022-06-20T05:20:00,1333604.9334 EOS|2806895.8279 USDT|3053095.0830 EOS,0.9297 USD|1.0000 USD|0.9297 USD
253066750,1655703013,53e01c054fccfb06e00ac036616b4b10f394d5e71b0ea8df7a0c0461c196db27,danchorsmart,3258660.4279 EOS,3019474.7525 USD,2022-06-20T05:30:00,14361.9564 EOS|107300.7927 USDT|3128497.9182 EOS,0.9266 USD|1.0000 USD|0.9266 USD
253066750,1655703013,53e01c054fccfb06e00ac036616b4b10f394d5e71b0ea8df7a0c0461c196db27,lend.defi,1092200.0251 EOS,1012032.5433 USD,2022-06-20T05:30:00,449028.4651 EOS|595962.7676 USDT,0.9266 USD|1.0000 USD
253066750,1655703013,53e01c054fccfb06e00ac036616b4b10f394d5e71b0ea8df7a0c0461c196db27,lend.pizza,472761.7379 EOS,438061.0264 USD,2022-06-20T05:30:00,1.0000 EOS|8010.7224 EOS|307872.8106 USDT|132489.2661 EOS,0.9266 USD|0.9266 USD|1.0000 USD|0.9266 USD
253066750,1655703013,53e01c054fccfb06e00ac036616b4b10f394d5e71b0ea8df7a0c0461c196db27,swap.defi,7414952.4345 EOS,6870694.9259 USD,2022-06-20T05:30:00,1332624.8352 EOS|2806886.8498 USDT|3053095.0830 EOS,0.9266 USD|1.0000 USD|0.9266 USD
253067925,1655703601,50c39adbef9df83939d9eb7d86e1f1e1b9db50da7e24058bb614951a5a2093cd,danchorsmart,3258373.7001 EOS,3026703.3301 USD,2022-06-20T05:40:00,14361.9564 EOS|107300.7927 USDT|3128497.9182 EOS,0.9289 USD|1.0000 USD|0.9289 USD
253067925,1655703601,50c39adbef9df83939d9eb7d86e1f1e1b9db50da7e24058bb614951a5a2093cd,lend.defi,1090607.5022 EOS,1013065.3088 USD,2022-06-20T05:40:00,449028.4651 EOS|595962.7676 USDT,0.9289 USD|1.0000 USD
253067925,1655703601,50c39adbef9df83939d9eb7d86e1f1e1b9db50da7e24058bb614951a5a2093cd,lend.pizza,471941.3160 EOS,438386.2885 USD,2022-06-20T05:40:00,1.0000 EOS|8010.7224 EOS|307874.9204 USDT|132489.2661 EOS,0.9289 USD|0.9289 USD|1.0000 USD|0.9289 USD
253067925,1655703601,50c39adbef9df83939d9eb7d86e1f1e1b9db50da7e24058bb614951a5a2093cd,swap.defi,7407405.3616 EOS,6880738.8404 USD,2022-06-20T05:40:00,1332418.0197 EOS|2807035.7195 USDT|3053095.0830 EOS,0.9289 USD|1.0000 USD|0.9289 USD
253069137,1655704207,b251acd050419bf00cc0be538071d8184d1a467b9ba9503930fae34fbd31ab87,danchorsmart,3257989.4803 EOS,3036446.1957 USD,2022-06-20T05:50:00,14361.9564 EOS|107300.7927 USDT|3128497.9182 EOS,0.9320 USD|1.0000 USD|0.9320 USD
253069137,1655704207,b251acd050419bf00cc0be538071d8184d1a467b9ba9503930fae34fbd31ab87,lend.defi,1088473.4946 EOS,1014457.2970 USD,2022-06-20T05:50:00,449028.4651 EOS|595962.7676 USDT,0.9320 USD|1.0000 USD
253069137,1655704207,b251acd050419bf00cc0be538071d8184d1a467b9ba9503930fae34fbd31ab87,lend.pizza,470838.9666 EOS,438821.9169 USD,2022-06-20T05:50:00,1.0000 EOS|8010.7224 EOS|307874.9957 USDT|132489.2661 EOS,0.9320 USD|0.9320 USD|1.0000 USD|0.9320 USD
253069137,1655704207,b251acd050419bf00cc0be538071d8184d1a467b9ba9503930fae34fbd31ab87,swap.defi,7396463.0878 EOS,6893503.5979 USD,2022-06-20T05:50:00,1327201.1981 EOS|2811067.4640 USDT|3053095.0830 EOS,0.9320 USD|1.0000 USD|0.9320 USD
253070339,1655704808,52f0b7899fb404c2ce52131c770fa949f51d51d551587a306239235224f49d3a,danchorsmart,3257461.5704 EOS,3049961.2684 USD,2022-06-20T06:00:00,14362.7843 EOS|107300.7927 USDT|3128497.9182 EOS,0.9363 USD|1.0000 USD|0.9363 USD
253070339,1655704808,52f0b7899fb404c2ce52131c770fa949f51d51d551587a306239235224f49d3a,lend.defi,1085510.4212 EOS,1016363.4074 USD,2022-06-20T06:00:00,449028.4651 EOS|595938.0556 USDT,0.9363 USD|1.0000 USD
253070339,1655704808,52f0b7899fb404c2ce52131c770fa949f51d51d551587a306239235224f49d3a,lend.pizza,469320.6932 EOS,439424.9651 USD,2022-06-20T06:00:00,1.0000 EOS|8010.7224 EOS|307873.8897 USDT|132489.2661 EOS,0.9363 USD|0.9363 USD|1.0000 USD|0.9363 USD
253070339,1655704808,52f0b7899fb404c2ce52131c770fa949f51d51d551587a306239235224f49d3a,swap.defi,7380998.0006 EOS,6910828.4280 USD,2022-06-20T06:00:00,1316460.2220 EOS|2819613.7960 USDT|3053095.0830 EOS,0.9363 USD|1.0000 USD|0.9363 USD
253071520,1655705400,7e8570448c0010cab4aff63d62e0f8a87c648e7d6f788e939e3b92fc1c94f9df,danchorsmart,3257253.8715 EOS,3055304.1315 USD,2022-06-20T06:10:00,14362.7843 EOS|107300.7927 USDT|3128497.9182 EOS,0.9380 USD|1.0000 USD|0.9380 USD
253071520,1655705400,7e8570448c0010cab4aff63d62e0f8a87c648e7d6f788e939e3b92fc1c94f9df,lend.defi,1084356.8825 EOS,1017126.7558 USD,2022-06-20T06:10:00,449028.4651 EOS|595938.0556 USDT,0.9380 USD|1.0000 USD
253071520,1655705400,7e8570448c0010cab4aff63d62e0f8a87c648e7d6f788e939e3b92fc1c94f9df,lend.pizza,468726.1497 EOS,439665.1285 USD,2022-06-20T06:10:00,1.0000 EOS|8010.7224 EOS|307875.2013 USDT|132489.2661 EOS,0.9380 USD|0.9380 USD|1.0000 USD|0.9380 USD
253071520,1655705400,7e8570448c0010cab4aff63d62e0f8a87c648e7d6f788e939e3b92fc1c94f9df,swap.defi,7374804.8121 EOS,6917566.9138 USD,2022-06-20T06:10:00,1311994.2884 EOS|2823113.0835 USDT|3053095.0830 EOS,0.9380 USD|1.0000 USD|0.9380 USD
253072739,1655706010,aba5c0af3b64871de32a33bbc974b457b2686238eba928afc3f30449404abdba,danchorsmart,3256817.4007 EOS,3070853.1272 USD,2022-06-20T06:20:00,14520.7843 EOS|107300.7927 USDT|3128497.9182 EOS,0.9429 USD|1.0000 USD|0.9429 USD
253072739,1655706010,aba5c0af3b64871de32a33bbc974b457b2686238eba928afc3f30449404abdba,lend.defi,1081055.2500 EOS,1019326.9953 USD,2022-06-20T06:20:00,449028.4651 EOS|595938.0556 USDT,0.9429 USD|1.0000 USD
253072739,1655706010,aba5c0af3b64871de32a33bbc974b457b2686238eba928afc3f30449404abdba,lend.pizza,467020.6221 EOS,440353.7446 USD,2022-06-20T06:20:00,1.0000 EOS|8010.7224 EOS|307875.3626 USDT|132489.2661 EOS,0.9429 USD|0.9429 USD|1.0000 USD|0.9429 USD
253072739,1655706010,aba5c0af3b64871de32a33bbc974b457b2686238eba928afc3f30449404abdba,swap.defi,7356584.6414 EOS,6936523.6584 USD,2022-06-20T06:20:00,1305651.1970 EOS|2826661.7911 USDT|3053095.0830 EOS,0.9429 USD|1.0000 USD|0.9429 USD
253073930,1655706605,0b5f89c70c77c6150fe333241b45dc13bf300b1c4f876b3c0490c02c0674a396,danchorsmart,3257399.6774 EOS,3055766.6374 USD,2022-06-20T06:30:00,14520.7843 EOS|107300.7927 USDT|3128497.9182 EOS,0.9381 USD|1.0000 USD|0.9381 USD
253073930,1655706605,0b5f89c70c77c6150fe333241b45dc13bf300b1c4f876b3c0490c02c0674a396,lend.defi,1083822.1543 EOS,1016733.5630 USD,2022-06-20T06:30:00,448028.4644 EOS|596438.0606 USDT,0.9381 USD|1.0000 USD
253073930,1655706605,0b5f89c70c77c6150fe333241b45dc13bf300b1c4f876b3c0490c02c0674a396,lend.pizza,468691.3333 EOS,439679.3398 USD,2022-06-20T06:30:00,1.0000 EOS|8010.7224 EOS|307875.3626 USDT|132489.2661 EOS,0.9381 USD|0.9381 USD|1.0000 USD|0.9381 USD
253073930,1655706605,0b5f89c70c77c6150fe333241b45dc13bf300b1c4f876b3c0490c02c0674a396,swap.defi,7374743.2631 EOS,6918246.6552 USD,2022-06-20T06:30:00,1312069.4876 EOS|2823285.7716 USDT|3053095.0830 EOS,0.9381 USD|1.0000 USD|0.9381 USD
253075124,1655707203,4561089c2c74ffefcf28525526ca3ac8ce190b5aecfa8ff688177d3deb298f1c,danchorsmart,3257375.2970 EOS,3056395.2412 USD,2022-06-20T06:40:00,14520.7843 EOS|107300.7927 USDT|3128497.9182 EOS,0.9383 USD|1.0000 USD|0.9383 USD
253075124,1655707203,4561089c2c74ffefcf28525526ca3ac8ce190b5aecfa8ff688177d3deb298f1c,lend.defi,1083686.6340 EOS,1016823.1687 USD,2022-06-20T06:40:00,448028.4644 EOS|596438.0606 USDT,0.9383 USD|1.0000 USD
253075124,1655707203,4561089c2c74ffefcf28525526ca3ac8ce190b5aecfa8ff688177d3deb298f1c,lend.pizza,471514.7029 EOS,442422.2458 USD,2022-06-20T06:40:00,1.0000 EOS|8010.7224 EOS|310590.1684 USDT|132489.2661 EOS,0.9383 USD|0.9383 USD|1.0000 USD|0.9383 USD
253075124,1655707203,4561089c2c74ffefcf28525526ca3ac8ce190b5aecfa8ff688177d3deb298f1c,swap.defi,7373219.0998 EOS,6918291.4814 USD,2022-06-20T06:40:00,1306170.0977 EOS|2827992.9625 USDT|3053095.0830 EOS,0.9383 USD|1.0000 USD|0.9383 USD
253076325,1655707803,c583760d8f466e99a7c6d36a4c3f9b3fe4edef2b02965191eaa5bea9b1928b60,danchorsmart,3257144.1997 EOS,3062366.9766 USD,2022-06-20T06:50:00,14520.7843 EOS|107300.7927 USDT|3128497.9182 EOS,0.9402 USD|1.0000 USD|0.9402 USD
253076325,1655707803,c583760d8f466e99a7c6d36a4c3f9b3fe4edef2b02965191eaa5bea9b1928b60,lend.defi,1082402.0663 EOS,1017674.4228 USD,2022-06-20T06:50:00,448028.4644 EOS|596438.0606 USDT,0.9402 USD|1.0000 USD
253076325,1655707803,c583760d8f466e99a7c6d36a4c3f9b3fe4edef2b02965191eaa5bea9b1928b60,lend.pizza,470912.9701 EOS,442752.3745 USD,2022-06-20T06:50:00,1.0000 EOS|8010.7224 EOS|310653.3452 USDT|132489.2661 EOS,0.9402 USD|0.9402 USD|1.0000 USD|0.9402 USD
253076325,1655707803,c583760d8f466e99a7c6d36a4c3f9b3fe4edef2b02965191eaa5bea9b1928b60,swap.defi,7367057.0837 EOS,6926507.0701 USD,2022-06-20T06:50:00,1301697.6337 EOS|2832130.9579 USDT|3053095.0830 EOS,0.9402 USD|1.0000 USD|0.9402 USD
253077519,1655708400,0782c22d19a9f2a6b72314d07cce2a33be79ec789be370c24b8ae73303d4fb06,danchorsmart,3256769.1452 EOS,3072110.3347 USD,2022-06-20T07:00:00,14520.7843 EOS|107300.7927 USDT|3128497.9182 EOS,0.9433 USD|1.0000 USD|0.9433 USD
253077519,1655708400,0782c22d19a9f2a6b72314d07cce2a33be79ec789be370c24b8ae73303d4fb06,lend.defi,1080317.3020 EOS,1019063.3110 USD,2022-06-20T07:00:00,448028.4644 EOS|596438.0606 USDT,0.9433 USD|1.0000 USD
253077519,1655708400,0782c22d19a9f2a6b72314d07cce2a33be79ec789be370c24b8ae73303d4fb06,lend.pizza,469827.1256 EOS,443187.9276 USD,2022-06-20T07:00:00,1.0000 EOS|8010.7224 EOS|310653.3452 USDT|132489.2661 EOS,0.9433 USD|0.9433 USD|1.0000 USD|0.9433 USD
253077519,1655708400,0782c22d19a9f2a6b72314d07cce2a33be79ec789be370c24b8ae73303d4fb06,swap.defi,7357143.6558 EOS,6939993.6106 USD,2022-06-20T07:00:00,1301683.8205 EOS|2832130.6711 USDT|3053095.0830 EOS,0.9433 USD|1.0000 USD|0.9433 USD
253078721,1655709001,d6de4d549bb61c886065d9a79eb619cacf2cac5f146d951c7d2f1313455f52af,danchorsmart,3256842.3719 EOS,3070225.3040 USD,2022-06-20T07:10:00,14521.6123 EOS|107300.7927 USDT|3128497.9182 EOS,0.9427 USD|1.0000 USD|0.9427 USD
253078721,1655709001,d6de4d549bb61c886065d9a79eb619cacf2cac5f146d951c7d2f1313455f52af,lend.defi,1080719.7346 EOS,1018794.4939 USD,2022-06-20T07:10:00,448028.4644 EOS|596438.0606 USDT,0.9427 USD|1.0000 USD
253078721,1655709001,d6de4d549bb61c886065d9a79eb619cacf2cac5f146d951c7d2f1313455f52af,lend.pizza,470036.7317 EOS,443103.6270 USD,2022-06-20T07:10:00,1.0000 EOS|8010.7224 EOS|310653.3452 USDT|132489.2661 EOS,0.9427 USD|0.9427 USD|1.0000 USD|0.9427 USD
253078721,1655709001,d6de4d549bb61c886065d9a79eb619cacf2cac5f146d951c7d2f1313455f52af,swap.defi,7358984.3091 EOS,6937314.5082 USD,2022-06-20T07:10:00,1306280.0408 EOS|2827731.5791 USDT|3053095.0830 EOS,0.9427 USD|1.0000 USD|0.9427 USD
253079919,1655709600,c571346180ba8b1de1089723324dd8373cfb6544efd864c86348abc5cde6dbf7,danchorsmart,3257498.1314 EOS,3053252.9986 USD,2022-06-20T07:20:00,14521.6123 EOS|107300.7927 USDT|3128497.9182 EOS,0.9373 USD|1.0000 USD|0.9373 USD
253079919,1655709600,c571346180ba8b1de1089723324dd8373cfb6544efd864c86348abc5cde6dbf7,lend.defi,1084364.8140 EOS,1016375.1402 USD,2022-06-20T07:20:00,448028.4644 EOS|596438.0606 USDT,0.9373 USD|1.0000 USD
253079919,1655709600,c571346180ba8b1de1089723324dd8373cfb6544efd864c86348abc5cde6dbf7,lend.pizza,471935.2626 EOS,442344.9217 USD,2022-06-20T07:20:00,1.0000 EOS|8010.7224 EOS|310653.3452 USDT|132489.2661 EOS,0.9373 USD|0.9373 USD|1.0000 USD|0.9373 USD
253079919,1655709600,c571346180ba8b1de1089723324dd8373cfb6544efd864c86348abc5cde6dbf7,swap.defi,7377015.9031 EOS,6914477.0060 USD,2022-06-20T07:20:00,1312585.2670 EOS|2822524.8141 USDT|3053095.0830 EOS,0.9373 USD|1.0000 USD|0.9373 USD
253081130,1655710206,5ceb85bb4b661ec58493567b61fbbf105e9520911ce8665c264b99ea4a3d96d5,danchorsmart,3257559.2322 EOS,3051681.4888 USD,2022-06-20T07:30:00,14521.6123 EOS|107300.7927 USDT|3128497.9182 EOS,0.9368 USD|1.0000 USD|0.9368 USD
253081130,1655710206,5ceb85bb4b661ec58493567b61fbbf105e9520911ce8665c264b99ea4a3d96d5,lend.defi,1084704.4470 EOS,1016151.1260 USD,2022-06-20T07:30:00,448028.4644 EOS|596438.0606 USDT,0.9368 USD|1.0000 USD
253081130,1655710206,5ceb85bb4b661ec58493567b61fbbf105e9520911ce8665c264b99ea4a3d96d5,lend.pizza,471898.6668 EOS,442074.6711 USD,2022-06-20T07:30:00,1.0000 EOS|8010.7224 EOS|310453.3452 USDT|132489.2661 EOS,0.9368 USD|0.9368 USD|1.0000 USD|0.9368 USD
253081130,1655710206,5ceb85bb4b661ec58493567b61fbbf105e9520911ce8665c264b99ea4a3d96d5,swap.defi,7379671.9569 EOS,6913276.6893 USD,2022-06-20T07:30:00,1314804.0153 EOS|2821428.8141 USDT|3053095.0830 EOS,0.9368 USD|1.0000 USD|0.9368 USD
253082362,1655710822,f995333a580cea288dffd8a16636f4e7434d31cf4cbca5462a6e14dc90566aae,danchorsmart,3257693.8840 EOS,3048224.1673 USD,2022-06-20T07:40:00,14521.6123 EOS|107300.7927 USDT|3128497.9182 EOS,0.9357 USD|1.0000 USD|0.9357 USD
253082362,1655710822,f995333a580cea288dffd8a16636f4e7434d31cf4cbca5462a6e14dc90566aae,lend.defi,1085452.9172 EOS,1015658.2947 USD,2022-06-20T07:40:00,448028.4644 EOS|596438.0606 USDT,0.9357 USD|1.0000 USD
253082362,1655710822,f995333a580cea288dffd8a16636f4e7434d31cf4cbca5462a6e14dc90566aae,lend.pizza,472273.0258 EOS,441905.8703 USD,2022-06-20T07:40:00,1.0000 EOS|8010.7224 EOS|310439.0955 USDT|132489.2661 EOS,0.9357 USD|0.9357 USD|1.0000 USD|0.9357 USD
253082362,1655710822,f995333a580cea288dffd8a16636f4e7434d31cf4cbca5462a6e14dc90566aae,swap.defi,7382719.4141 EOS,6908010.5558 USD,2022-06-20T07:40:00,1317809.8123 EOS|2818154.8454 USDT|3053095.0830 EOS,0.9357 USD|1.0000 USD|0.9357 USD
253083519,1655711400,0a715fcc5d4bec548c478e87f212c991b71e9eb0abdd655e7675fa46baf368fa,danchorsmart,3257902.6059 EOS,3042881.0340 USD,2022-06-20T07:50:00,14521.6123 EOS|107300.7927 USDT|3128497.9182 EOS,0.9340 USD|1.0000 USD|0.9340 USD
253083519,1655711400,0a715fcc5d4bec548c478e87f212c991b71e9eb0abdd655e7675fa46baf368fa,lend.defi,1086613.1116 EOS,1014896.6463 USD,2022-06-20T07:50:00,448028.4644 EOS|596438.0606 USDT,0.9340 USD|1.0000 USD
253083519,1655711400,0a715fcc5d4bec548c478e87f212c991b71e9eb0abdd655e7675fa46baf368fa,lend.pizza,472857.7721 EOS,441649.1592 USD,2022-06-20T07:50:00,1.0000 EOS|8010.7224 EOS|310421.2360 USDT|132489.2661 EOS,0.9340 USD|0.9340 USD|1.0000 USD|0.9340 USD
253083519,1655711400,0a715fcc5d4bec548c478e87f212c991b71e9eb0abdd655e7675fa46baf368fa,swap.defi,7398550.6717 EOS,6910246.3274 USD,2022-06-20T07:50:00,1328272.9360 EOS|2818048.5977 USDT|3053095.0830 EOS,0.9340 USD|1.0000 USD|0.9340 USD
253084760,1655712021,da9b11d6282f6664bba2eeec6e9d1b422827f6a7d589d579f29f7942a4e87116,danchorsmart,3257608.9871 EOS,3050425.0556 USD,2022-06-20T08:00:00,14522.4395 EOS|107300.7927 USDT|3128497.9182 EOS,0.9364 USD|1.0000 USD|0.9364 USD
253084760,1655712021,da9b11d6282f6664bba2eeec6e9d1b422827f6a7d589d579f29f7942a4e87116,lend.defi,1084976.4145 EOS,1015971.9146 USD,2022-06-20T08:00:00,448028.4644 EOS|596438.0606 USDT,0.9364 USD|1.0000 USD
253084760,1655712021,da9b11d6282f6664bba2eeec6e9d1b422827f6a7d589d579f29f7942a4e87116,lend.pizza,472005.6547 EOS,441986.0951 USD,2022-06-20T08:00:00,1.0000 EOS|8010.7224 EOS|310420.9696 USDT|132489.2661 EOS,0.9364 USD|0.9364 USD|1.0000 USD|0.9364 USD
253084760,1655712021,da9b11d6282f6664bba2eeec6e9d1b422827f6a7d589d579f29f7942a4e87116,swap.defi,7391216.9253 EOS,6921135.5289 USD,2022-06-20T08:00:00,1325504.5516 EOS|2821014.8311 USDT|3053095.0830 EOS,0.9364 USD|1.0000 USD|0.9364 USD
253085922,1655712602,4ce75bd70b68a45c3fb476e46378a16e861cd5b8cb4f39cc437ca63ccf93741a,danchorsmart,3257133.7178 EOS,3062682.8349 USD,2022-06-20T08:10:00,14522.4395 EOS|107300.7927 USDT|3128497.9182 EOS,0.9403 USD|1.0000 USD|0.9403 USD
253085922,1655712602,4ce75bd70b68a45c3fb476e46378a16e861cd5b8cb4f39cc437ca63ccf93741a,lend.defi,1082334.6012 EOS,1017719.2256 USD,2022-06-20T08:10:00,448028.4644 EOS|596438.0606 USDT,0.9403 USD|1.0000 USD
253085922,1655712602,4ce75bd70b68a45c3fb476e46378a16e861cd5b8cb4f39cc437ca63ccf93741a,lend.pizza,470630.7019 EOS,442534.0490 USD,2022-06-20T08:10:00,1.0000 EOS|8010.7224 EOS|310420.9696 USDT|132489.2661 EOS,0.9403 USD|0.9403 USD|1.0000 USD|0.9403 USD
253085922,1655712602,4ce75bd70b68a45c3fb476e46378a16e861cd5b8cb4f39cc437ca63ccf93741a,swap.defi,7377719.1807 EOS,6937269.3457 USD,2022-06-20T08:10:00,1316936.2436 EOS|2828128.8894 USDT|3053095.0830 EOS,0.9403 USD|1.0000 USD|0.9403 USD
