block_num,timestamp,transactionId,protocol,tvl,usd,period
252957544,1655648401,6ba1b6bb40650b20fc39ba446ae269dea1766cf988c435b61425c0b070f96c24,lend.pizza,490308.4748 EOS,433627.9373 USD,2022-06-19T14:20:00
252957544,1655648401,6ba1b6bb40650b20fc39ba446ae269dea1766cf988c435b61425c0b070f96c24,swap.defi,7549542.4073 EOS,6687508.4272 USD,2022-06-19T14:20:00
252958745,1655649002,c4d3a03ae962656a749c9a7f1a25249d87a0379cb8636fbc7b5726778de2a3e5,danchorsmart,3274345.1466 EOS,2895083.6429 USD,2022-06-19T14:30:00
252958745,1655649002,c4d3a03ae962656a749c9a7f1a25249d87a0379cb8636fbc7b5726778de2a3e5,lend.defi,1229745.5267 EOS,1090626.6784 USD,2022-06-19T14:30:00
252958745,1655649002,c4d3a03ae962656a749c9a7f1a25249d87a0379cb8636fbc7b5726778de2a3e5,lend.pizza,489418.5794 EOS,432901.6216 USD,2022-06-19T14:30:00
252958745,1655649002,c4d3a03ae962656a749c9a7f1a25249d87a0379cb8636fbc7b5726778de2a3e5,swap.defi,7548385.6765 EOS,6685710.8818 USD,2022-06-19T14:30:00
252959948,1655649603,05c53075975d9f073b624649a7a5579be70f23ab512734c796b933dce98afd62,danchorsmart,3274238.5432 EOS,2889976.0193 USD,2022-06-19T14:40:00
252959948,1655649603,05c53075975d9f073b624649a7a5579be70f23ab512734c796b933dce98afd62,lend.defi,1229145.4985 EOS,1086527.0957 USD,2022-06-19T14:40:00
252959948,1655649603,05c53075975d9f073b624649a7a5579be70f23ab512734c796b933dce98afd62,lend.pizza,489131.5131 EOS,433007.0407 USD,2022-06-19T14:40:00
252959948,1655649603,05c53075975d9f073b624649a7a5579be70f23ab512734c796b933dce98afd62,swap.defi,7546719.4551 EOS,6690666.6396 USD,2022-06-19T14:40:00
252961142,1655650200,106980c97aade131afa035c3b3574301fa3601ca7ad503873787e3f46bc7737e,danchorsmart,3274137.9858 EOS,2892384.5325 USD,2022-06-19T14:50:00
252961142,1655650200,106980c97aade131afa035c3b3574301fa3601ca7ad503873787e3f46bc7737e,lend.defi,1228713.8864 EOS,1086801.5991 USD,2022-06-19T14:50:00
252961142,1655650200,106980c97aade131afa035c3b3574301fa3601ca7ad503873787e3f46bc7737e,lend.pizza,488959.3995 EOS,433102.5544 USD,2022-06-19T14:50:00
252961142,1655650200,106980c97aade131afa035c3b3574301fa3601ca7ad503873787e3f46bc7737e,swap.defi,7545710.1710 EOS,6691158.9307 USD,2022-06-19T14:50:00
252962344,1655650801,012b97f05c96d2b9166ea603cb85643bd9ab01d8b60a63c2ac58acbd96bd7c80,danchorsmart,3273994.7010 EOS,2903354.7444 USD,2022-06-19T15:00:00
252962344,1655650801,012b97f05c96d2b9166ea603cb85643bd9ab01d8b60a63c2ac58acbd96bd7c80,lend.defi,1228486.3441 EOS,1091993.7717 USD,2022-06-19T15:00:00
252962344,1655650801,012b97f05c96d2b9166ea603cb85643bd9ab01d8b60a63c2ac58acbd96bd7c80,lend.pizza,488823.8287 EOS,433136.2111 USD,2022-06-19T15:00:00
252962344,1655650801,012b97f05c96d2b9166ea603cb85643bd9ab01d8b60a63c2ac58acbd96bd7c80,swap.defi,7544089.8590 EOS,6693160.0222 USD,2022-06-19T15:00:00
252963562,1655651415,4fbbcebad0067484cdec55ff2834ca570e8303fda9638fded11b0b624604f612,danchorsmart,3273868.3857 EOS,2898561.5819 USD,2022-06-19T15:10:00
252963562,1655651415,4fbbcebad0067484cdec55ff2834ca570e8303fda9638fded11b0b624604f612,lend.defi,1228215.7739 EOS,1092228.0600 USD,2022-06-19T15:10:00
252963562,1655651415,4fbbcebad0067484cdec55ff2834ca570e8303fda9638fded11b0b624604f612,lend.pizza,488701.0607 EOS,433182.7747 USD,2022-06-19T15:10:00
252963562,1655651415,4fbbcebad0067484cdec55ff2834ca570e8303fda9638fded11b0b624604f612,swap.defi,7543532.2443 EOS,6695131.6472 USD,2022-06-19T15:10:00
252964737,1655652002,55a33578dd17ec3fac60a8e66d55ba07a08fa2a3fb4f5fd31d17415578884ac2,danchorsmart,3273840.5855 EOS,2899189.0134 USD,2022-06-19T15:20:00
252964737,1655652002,55a33578dd17ec3fac60a8e66d55ba07a08fa2a3fb4f5fd31d17415578884ac2,lend.defi,1227999.4130 EOS,1087227.8679 USD,2022-06-19T15:20:00
252964737,1655652002,55a33578dd17ec3fac60a8e66d55ba07a08fa2a3fb4f5fd31d17415578884ac2,lend.pizza,488664.2826 EOS,433196.7438 USD,2022-06-19T15:20:00
252964737,1655652002,55a33578dd17ec3fac60a8e66d55ba07a08fa2a3fb4f5fd31d17415578884ac2,swap.defi,7542477.2805 EOS,6694911.5277 USD,2022-06-19T15:20:00
252965935,1655652601,a122257cb2e4999790e658c4e71e29a69f0cb959b448ac4812dfa0f85306ab75,danchorsmart,3273796.2241 EOS,2900236.4716 USD,2022-06-19T15:30:00
252965935,1655652601,a122257cb2e4999790e658c4e71e29a69f0cb959b448ac4812dfa0f85306ab75,lend.defi,1227809.0503 EOS,1087349.8695 USD,2022-06-19T15:30:00
252965935,1655652601,a122257cb2e4999790e658c4e71e29a69f0cb959b448ac4812dfa0f85306ab75,lend.pizza,488581.9939 EOS,433200.7606 USD,2022-06-19T15:30:00
252965935,1655652601,a122257cb2e4999790e658c4e71e29a69f0cb959b448ac4812dfa0f85306ab75,swap.defi,7542289.0404 EOS,6696228.6946 USD,2022-06-19T15:30:00
252967133,1655653200,c8ca3c48ad97c50ed1f9823c35c84db57a65b5df81875bd7435fd70d1d2deebe,danchorsmart,3273791.4961 EOS,2900340.7457 USD,2022-06-19T15:40:00
252967133,1655653200,c8ca3c48ad97c50ed1f9823c35c84db57a65b5df81875bd7435fd70d1d2deebe,lend.defi,1227785.2783 EOS,1087365.1196 USD,2022-06-19T15:40:00
252967133,1655653200,c8ca3c48ad97c50ed1f9823c35c84db57a65b5df81875bd7435fd70d1d2deebe,lend.pizza,488569.7557 EOS,433205.4170 USD,2022-06-19T15:40:00
252967133,1655653200,c8ca3c48ad97c50ed1f9823c35c84db57a65b5df81875bd7435fd70d1d2deebe,swap.defi,7542211.2304 EOS,6695909.2361 USD,2022-06-19T15:40:00
252968332,1655653800,6bb8e6d68f23012f4b63df6ea672702846bbf8385d1d0e1454b1563d1cfe1465,danchorsmart,3273769.8947 EOS,2900863.9288 USD,2022-06-19T15:50:00
252968332,1655653800,6bb8e6d68f23012f4b63df6ea672702846bbf8385d1d0e1454b1563d1cfe1465,lend.defi,1227649.8115 EOS,1087574.0771 USD,2022-06-19T15:50:00
252968332,1655653800,6bb8e6d68f23012f4b63df6ea672702846bbf8385d1d0e1454b1563d1cfe1465,lend.pizza,488529.6358 EOS,433247.9638 USD,2022-06-19T15:50:00
252968332,1655653800,6bb8e6d68f23012f4b63df6ea672702846bbf8385d1d0e1454b1563d1cfe1465,swap.defi,7541531.8263 EOS,6696776.2430 USD,2022-06-19T15:50:00
252969536,1655654402,2c2ab51c3afbb4ab068ce5f9499fded14a941a1f8ab914ea1821485d8fdde837,danchorsmart,3273721.2016 EOS,2902016.7333 USD,2022-06-19T16:00:00
252969536,1655654402,2c2ab51c3afbb4ab068ce5f9499fded14a941a1f8ab914ea1821485d8fdde837,lend.defi,1227647.7528 EOS,1087424.2014 USD,2022-06-19T16:00:00
252969536,1655654402,2c2ab51c3afbb4ab068ce5f9499fded14a941a1f8ab914ea1821485d8fdde837,lend.pizza,488480.7535 EOS,433266.5892 USD,2022-06-19T16:00:00
252969536,1655654402,2c2ab51c3afbb4ab068ce5f9499fded14a941a1f8ab914ea1821485d8fdde837,swap.defi,7541113.5908 EOS,6697385.5943 USD,2022-06-19T16:00:00
252970744,1655655006,9fd6e82dd447bdfdc9127ff416994d568f9db863f6d4a71e2085a9428941c09a,danchorsmart,3273707.9754 EOS,2910056.4230 USD,2022-06-19T16:10:00
252970744,1655655006,9fd6e82dd447bdfdc9127ff416994d568f9db863f6d4a71e2085a9428941c09a,lend.defi,1227571.5642 EOS,1087502.3713 USD,2022-06-19T16:10:00
252970744,1655655006,9fd6e82dd447bdfdc9127ff416994d568f9db863f6d4a71e2085a9428941c09a,lend.pizza,488459.7310 EOS,433247.3242 USD,2022-06-19T16:10:00
252970744,1655655006,9fd6e82dd447bdfdc9127ff416994d568f9db863f6d4a71e2085a9428941c09a,swap.defi,7541012.3426 EOS,6697292.8104 USD,2022-06-19T16:10:00
252971950,1655655609,235f24befc5649b9b9652d29610884bc279f59f8035067bb65c3d7e59eedb8dd,danchorsmart,3273636.0014 EOS,2904005.1664 USD,2022-06-19T16:20:00
252971950,1655655609,235f24befc5649b9b9652d29610884bc279f59f8035067bb65c3d7e59eedb8dd,lend.defi,1227310.9275 EOS,1087670.1234 USD,2022-06-19T16:20:00
252971950,1655655609,235f24befc5649b9b9652d29610884bc279f59f8035067bb65c3d7e59eedb8dd,lend.pizza,488338.4739 EOS,433293.4588 USD,2022-06-19T16:20:00
252971950,1655655609,235f24befc5649b9b9652d29610884bc279f59f8035067bb65c3d7e59eedb8dd,swap.defi,7539930.9296 EOS,6699024.7878 USD,2022-06-19T16:20:00
252973139,1655656204,1d38b7e4e39b19424107e561ff7354f78318fd544ad44bcdd5d7615d6958179b,danchorsmart,3273568.6075 EOS,2905575.8409 USD,2022-06-19T16:30:00
252973139,1655656204,1d38b7e4e39b19424107e561ff7354f78318fd544ad44bcdd5d7615d6958179b,lend.defi,1227169.0253 EOS,1087761.6245 USD,2022-06-19T16:30:00
252973139,1655656204,1d38b7e4e39b19424107e561ff7354f78318fd544ad44bcdd5d7615d6958179b,lend.pizza,488286.4032 EOS,433340.6619 USD,2022-06-19T16:30:00
252973139,1655656204,1d38b7e4e39b19424107e561ff7354f78318fd544ad44bcdd5d7615d6958179b,swap.defi,7539293.4580 EOS,6699927.4235 USD,2022-06-19T16:30:00
252974343,1655656806,75b0e2c257618a01caa4f7e4b1f519d674ed8fe51b627859def1ef8157fba762,danchorsmart,3273540.2507 EOS,2906203.7945 USD,2022-06-19T16:40:00
252974343,1655656806,75b0e2c257618a01caa4f7e4b1f519d674ed8fe51b627859def1ef8157fba762,lend.defi,1227169.0253 EOS,1087761.6245 USD,2022-06-19T16:40:00
252974343,1655656806,75b0e2c257618a01caa4f7e4b1f519d674ed8fe51b627859def1ef8157fba762,lend.pizza,488265.4196 EOS,433321.3969 USD,2022-06-19T16:40:00
252974343,1655656806,75b0e2c257618a01caa4f7e4b1f519d674ed8fe51b627859def1ef8157fba762,swap.defi,7539267.6797 EOS,6699903.7565 USD,2022-06-19T16:40:00
252975531,1655657400,d115a4cfa1b0902ab25830475e76a178c2eef2c1a8ad8249d96b498eb7a15fbd,danchorsmart,3273459.0368 EOS,2908088.5961 USD,2022-06-19T16:50:00
252975531,1655657400,d115a4cfa1b0902ab25830475e76a178c2eef2c1a8ad8249d96b498eb7a15fbd,lend.defi,1227123.1759 EOS,1087978.1440 USD,2022-06-19T16:50:00
252975531,1655657400,d115a4cfa1b0902ab25830475e76a178c2eef2c1a8ad8249d96b498eb7a15fbd,lend.pizza,488212.5578 EOS,433383.6206 USD,2022-06-19T16:50:00
252975531,1655657400,d115a4cfa1b0902ab25830475e76a178c2eef2c1a8ad8249d96b498eb7a15fbd,swap.defi,7538345.5883 EOS,6700544.1316 USD,2022-06-19T16:50:00
252976732,1655658000,1c64341a23e679382b1e2250009b3b2a60038a1ecf2930dd2db7df674bdfbf80,danchorsmart,3273463.4032 EOS,2907980.7757 USD,2022-06-19T17:00:00
252976732,1655658000,1c64341a23e679382b1e2250009b3b2a60038a1ecf2930dd2db7df674bdfbf80,lend.defi,1226649.4717 EOS,1088034.5626 USD,2022-06-19T17:00:00
252976732,1655658000,1c64341a23e679382b1e2250009b3b2a60038a1ecf2930dd2db7df674bdfbf80,lend.pizza,488192.4607 EOS,433349.3351 USD,2022-06-19T17:00:00
252976732,1655658000,1c64341a23e679382b1e2250009b3b2a60038a1ecf2930dd2db7df674bdfbf80,swap.defi,7538279.4554 EOS,6700731.1932 USD,2022-06-19T17:00:00
252977942,1655658605,c22b0d939a9e8589ded71a6cb628b5c26b3659b71a65e48463de153d385fa900,danchorsmart,3273590.4711 EOS,2905220.0908 USD,2022-06-19T17:10:00
252977942,1655658605,c22b0d939a9e8589ded71a6cb628b5c26b3659b71a65e48463de153d385fa900,lend.defi,1226296.1412 EOS,1088245.7446 USD,2022-06-19T17:10:00
252977942,1655658605,c22b0d939a9e8589ded71a6cb628b5c26b3659b71a65e48463de153d385fa900,lend.pizza,488152.6927 EOS,433391.8819 USD,2022-06-19T17:10:00
252977942,1655658605,c22b0d939a9e8589ded71a6cb628b5c26b3659b71a65e48463de153d385fa900,swap.defi,7537728.0627 EOS,6701215.6247 USD,2022-06-19T17:10:00
252979134,1655659201,129e1b7fed4cb4fea6fdc779f6f224102d8a59fdc0ee7a1bc24ae3812bcb5d74,danchorsmart,3273597.2097 EOS,2909837.6831 USD,2022-06-19T17:20:00
252979134,1655659201,129e1b7fed4cb4fea6fdc779f6f224102d8a59fdc0ee7a1bc24ae3812bcb5d74,lend.defi,1226042.1638 EOS,1088308.0097 USD,2022-06-19T17:20:00
252979134,1655659201,129e1b7fed4cb4fea6fdc779f6f224102d8a59fdc0ee7a1bc24ae3812bcb5d74,lend.pizza,488152.6927 EOS,433391.8819 USD,2022-06-19T17:20:00
252979134,1655659201,129e1b7fed4cb4fea6fdc779f6f224102d8a59fdc0ee7a1bc24ae3812bcb5d74,swap.defi,7537531.3405 EOS,6701530.2839 USD,2022-06-19T17:20:00
252980330,1655659800,854ede570799259a1b5e0c9caba51544d2e04bb171816d76bfac8b3464f6b369,danchorsmart,3273573.9448 EOS,2910361.1891 USD,2022-06-19T17:30:00
252980330,1655659800,854ede570799259a1b5e0c9caba51544d2e04bb171816d76bfac8b3464f6b369,lend.defi,1226010.8193 EOS,1088323.1277 USD,2022-06-19T17:30:00
252980330,1655659800,854ede570799259a1b5e0c9caba51544d2e04bb171816d76bfac8b3464f6b369,lend.pizza,488152.6927 EOS,433391.8819 USD,2022-06-19T17:30:00
252980330,1655659800,854ede570799259a1b5e0c9caba51544d2e04bb171816d76bfac8b3464f6b369,swap.defi,7537531.3405 EOS,6701530.2839 USD,2022-06-19T17:30:00
252981530,1655660400,848ea6e98688e3205e7673958044013cca4423f6065757bd9d20874e1cd33bf1,danchorsmart,3273569.2950 EOS,2910465.8903 USD,2022-06-19T17:40:00
252981530,1655660400,848ea6e98688e3205e7673958044013cca4423f6065757bd9d20874e1cd33bf1,lend.defi,1225982.2767 EOS,1088383.3018 USD,2022-06-19T17:40:00
252981530,1655660400,848ea6e98688e3205e7673958044013cca4423f6065757bd9d20874e1cd33bf1,lend.pizza,488139.7684 EOS,433396.9673 USD,2022-06-19T17:40:00
252981530,1655660400,848ea6e98688e3205e7673958044013cca4423f6065757bd9d20874e1cd33bf1,swap.defi,7537531.3405 EOS,6701530.2839 USD,2022-06-19T17:40:00
252982735,1655661002,4b637c778173017cb05c293a37fb023ffaa358f5de4e4d3ff9d478c81fc84f99,danchorsmart,3273512.6831 EOS,2911826.0674 USD,2022-06-19T17:50:00
252982735,1655661002,4b637c778173017cb05c293a37fb023ffaa358f5de4e4d3ff9d478c81fc84f99,lend.defi,1225842.2377 EOS,1088659.2181 USD,2022-06-19T17:50:00
252982735,1655661002,4b637c778173017cb05c293a37fb023ffaa358f5de4e4d3ff9d478c81fc84f99,lend.pizza,487959.1774 EOS,435468.9598 USD,2022-06-19T17:50:00
252982735,1655661002,4b637c778173017cb05c293a37fb023ffaa358f5de4e4d3ff9d478c81fc84f99,swap.defi,7536277.2513 EOS,6702597.9365 USD,2022-06-19T17:50:00
252983937,1655661603,cbed072f0ebda99ac304343879835ce3370d902dddb7606f74ba5d39f02a7e23,danchorsmart,3273509.0131 EOS,2911931.2975 USD,2022-06-19T18:00:00
252983937,1655661603,cbed072f0ebda99ac304343879835ce3370d902dddb7606f74ba5d39f02a7e23,lend.defi,1225698.2716 EOS,1088563.5878 USD,2022-06-19T18:00:00
252983937,1655661603,cbed072f0ebda99ac304343879835ce3370d902dddb7606f74ba5d39f02a7e23,lend.pizza,487928.1218 EOS,435519.5307 USD,2022-06-19T18:00:00
252983937,1655661603,cbed072f0ebda99ac304343879835ce3370d902dddb7606f74ba5d39f02a7e23,swap.defi,7536031.7957 EOS,6703128.0712 USD,2022-06-19T18:00:00
252985134,1655662202,7df41e196c8657e80613ec1fcc4917dd75f09cde1d4602ff7497263f4b14f428,danchorsmart,3273486.5132 EOS,2912454.2301 USD,2022-06-19T18:10:00
252985134,1655662202,7df41e196c8657e80613ec1fcc4917dd75f09cde1d4602ff7497263f4b14f428,lend.defi,1225647.9808 EOS,1088629.4275 USD,2022-06-19T18:10:00
252985134,1655662202,7df41e196c8657e80613ec1fcc4917dd75f09cde1d4602ff7497263f4b14f428,lend.pizza,487870.8058 EOS,435532.5174 USD,2022-06-19T18:10:00
252985134,1655662202,7df41e196c8657e80613ec1fcc4917dd75f09cde1d4602ff7497263f4b14f428,swap.defi,7535809.5501 EOS,6703669.2207 USD,2022-06-19T18:10:00
252986330,1655662800,3fa50b98a6d464adb0ca4bddd4d204861f7e2b269f1e84a67265de1ff52d14d2,danchorsmart,3273473.5879 EOS,2912768.0727 USD,2022-06-19T18:20:00
252986330,1655662800,3fa50b98a6d464adb0ca4bddd4d204861f7e2b269f1e84a67265de1ff52d14d2,lend.defi,1225271.7952 EOS,1088978.9131 USD,2022-06-19T18:20:00
252986330,1655662800,3fa50b98a6d464adb0ca4bddd4d204861f7e2b269f1e84a67265de1ff52d14d2,lend.pizza,487637.3797 EOS,433621.5320 USD,2022-06-19T18:20:00
252986330,1655662800,3fa50b98a6d464adb0ca4bddd4d204861f7e2b269f1e84a67265de1ff52d14d2,swap.defi,7534725.4406 EOS,6702916.6556 USD,2022-06-19T18:20:00
252987529,1655663400,6245eed37ea291ba0ed3d82972bfa24f8e76198a330aeed86d5bba018baa8827,danchorsmart,3273473.5879 EOS,2912768.0727 USD,2022-06-19T18:30:00
252987529,1655663400,6245eed37ea291ba0ed3d82972bfa24f8e76198a330aeed86d5bba018baa8827,lend.defi,1225393.7489 EOS,1090115.3955 USD,2022-06-19T18:30:00
252987529,1655663400,6245eed37ea291ba0ed3d82972bfa24f8e76198a330aeed86d5bba018baa8827,lend.pizza,487587.6760 EOS,433591.8842 USD,2022-06-19T18:30:00
252987529,1655663400,6245eed37ea291ba0ed3d82972bfa24f8e76198a330aeed86d5bba018baa8827,swap.defi,7533784.8997 EOS,6705123.6658 USD,2022-06-19T18:30:00
252988730,1655664000,b2d3a62fc680897022d0c32995a55ada38ed57ece3528663c8a92621040155e3,danchorsmart,3273440.3051 EOS,2908779.1901 USD,2022-06-19T18:40:00
252988730,1655664000,b2d3a62fc680897022d0c32995a55ada38ed57ece3528663c8a92621040155e3,lend.defi,1225232.5923 EOS,1090058.7997 USD,2022-06-19T18:40:00
252988730,1655664000,b2d3a62fc680897022d0c32995a55ada38ed57ece3528663c8a92621040155e3,lend.pizza,487462.8841 EOS,433646.4027 USD,2022-06-19T18:40:00
252988730,1655664000,b2d3a62fc680897022d0c32995a55ada38ed57ece3528663c8a92621040155e3,swap.defi,7532941.0423 EOS,6705140.1207 USD,2022-06-19T18:40:00
252989941,1655664606,a2cb8c85d893e630e890298bf8823276325a44b79f2f230cde26dea31411e16c,danchorsmart,3273393.9078 EOS,2909826.2015 USD,2022-06-19T18:50:00
252989941,1655664606,a2cb8c85d893e630e890298bf8823276325a44b79f2f230cde26dea31411e16c,lend.defi,1225459.8987 EOS,1089990.4991 USD,2022-06-19T18:50:00
252989941,1655664606,a2cb8c85d893e630e890298bf8823276325a44b79f2f230cde26dea31411e16c,lend.pizza,487205.4041 EOS,433520.7155 USD,2022-06-19T18:50:00
252989941,1655664606,a2cb8c85d893e630e890298bf8823276325a44b79f2f230cde26dea31411e16c,swap.defi,7532230.9212 EOS,6707049.0568 USD,2022-06-19T18:50:00
252991142,1655665206,caa24c319b4068818e3e1b0d3d259fdb9b7043fed86b0d07073fcfaa3cee659e,danchorsmart,3272966.4526 EOS,2924295.7343 USD,2022-06-19T19:00:00
252991142,1655665206,caa24c319b4068818e3e1b0d3d259fdb9b7043fed86b0d07073fcfaa3cee659e,lend.defi,1225112.4315 EOS,1090024.4832 USD,2022-06-19T19:00:00
252991142,1655665206,caa24c319b4068818e3e1b0d3d259fdb9b7043fed86b0d07073fcfaa3cee659e,lend.pizza,487163.0389 EOS,433565.7380 USD,2022-06-19T19:00:00
252991142,1655665206,caa24c319b4068818e3e1b0d3d259fdb9b7043fed86b0d07073fcfaa3cee659e,swap.defi,7532088.6774 EOS,6697325.5236 USD,2022-06-19T19:00:00
252992333,1655665802,12943f3e4fa1865d823061dbb1e84d954a6e26044540f99e0823705036b90e18,danchorsmart,3272778.3226 EOS,2928634.0506 USD,2022-06-19T19:10:00
252992333,1655665802,12943f3e4fa1865d823061dbb1e84d954a6e26044540f99e0823705036b90e18,lend.defi,1224213.3430 EOS,1090690.2892 USD,2022-06-19T19:10:00
252992333,1655665802,12943f3e4fa1865d823061dbb1e84d954a6e26044540f99e0823705036b90e18,lend.pizza,487079.5028 EOS,433538.8412 USD,2022-06-19T19:10:00
252992333,1655665802,12943f3e4fa1865d823061dbb1e84d954a6e26044540f99e0823705036b90e18,swap.defi,7531537.6458 EOS,6705938.6116 USD,2022-06-19T19:10:00
252993541,1655666407,fe14d02f9acba4768e7f921c522372b7931256538f27b073342fc70220602bb2,danchorsmart,3272773.7503 EOS,2928739.9445 USD,2022-06-19T19:20:00
252993541,1655666407,fe14d02f9acba4768e7f921c522372b7931256538f27b073342fc70220602bb2,lend.defi,1223777.7757 EOS,1089707.1883 USD,2022-06-19T19:20:00
252993541,1655666407,fe14d02f9acba4768e7f921c522372b7931256538f27b073342fc70220602bb2,lend.pizza,486881.1517 EOS,433592.3722 USD,2022-06-19T19:20:00
252993541,1655666407,fe14d02f9acba4768e7f921c522372b7931256538f27b073342fc70220602bb2,swap.defi,7530286.9295 EOS,6707631.1854 USD,2022-06-19T19:20:00
252994733,1655667003,9f2cb649b6536690d4c80ad57463ac1c22986010af1546d15d606aee500fc3f8,danchorsmart,3272728.3626 EOS,2929799.1306 USD,2022-06-19T19:30:00
252994733,1655667003,9f2cb649b6536690d4c80ad57463ac1c22986010af1546d15d606aee500fc3f8,lend.defi,1179071.3207 EOS,1047783.4885 USD,2022-06-19T19:30:00
252994733,1655667003,9f2cb649b6536690d4c80ad57463ac1c22986010af1546d15d606aee500fc3f8,lend.pizza,486807.4140 EOS,433659.9946 USD,2022-06-19T19:30:00
252994733,1655667003,9f2cb649b6536690d4c80ad57463ac1c22986010af1546d15d606aee500fc3f8,swap.defi,7530273.9996 EOS,6708631.7423 USD,2022-06-19T19:30:00
252995935,1655667604,c548ff2b1d19f589da0dd9ad19aa259e2ff6f409dc06b22cfb5eb289cc19420e,danchorsmart,3272705.2896 EOS,2930328.3537 USD,2022-06-19T19:40:00
252995935,1655667604,c548ff2b1d19f589da0dd9ad19aa259e2ff6f409dc06b22cfb5eb289cc19420e,lend.defi,1178180.9121 EOS,1048278.3658 USD,2022-06-19T19:40:00
252995935,1655667604,c548ff2b1d19f589da0dd9ad19aa259e2ff6f409dc06b22cfb5eb289cc19420e,lend.pizza,486580.1378 EOS,433428.2163 USD,2022-06-19T19:40:00
252995935,1655667604,c548ff2b1d19f589da0dd9ad19aa259e2ff6f409dc06b22cfb5eb289cc19420e,swap.defi,7529228.8329 EOS,6708730.7334 USD,2022-06-19T19:40:00
252997167,1655668220,3064676bbf9d661fa919fac0e40bd08e110364f8f24a37082fb03cd826f093c4,danchorsmart,3272677.5446 EOS,2930961.0931 USD,2022-06-19T19:50:00
252997167,1655668220,3064676bbf9d661fa919fac0e40bd08e110364f8f24a37082fb03cd826f093c4,lend.defi,1177688.2187 EOS,1049646.2630 USD,2022-06-19T19:50:00
252997167,1655668220,3064676bbf9d661fa919fac0e40bd08e110364f8f24a37082fb03cd826f093c4,lend.pizza,486189.1182 EOS,433873.7829 USD,2022-06-19T19:50:00
252997167,1655668220,3064676bbf9d661fa919fac0e40bd08e110364f8f24a37082fb03cd826f093c4,swap.defi,7526749.3165 EOS,6717413.2053 USD,2022-06-19T19:50:00
252998332,1655668802,f2f15357f256d1d93edd80eb78d5d37ff367adf041e395c436c8f8eac1c1a23e,danchorsmart,3272549.2569 EOS,2933904.9041 USD,2022-06-19T20:00:00
252998332,1655668802,f2f15357f256d1d93edd80eb78d5d37ff367adf041e395c436c8f8eac1c1a23e,lend.defi,1176300.2211 EOS,1049860.0415 USD,2022-06-19T20:00:00
252998332,1655668802,f2f15357f256d1d93edd80eb78d5d37ff367adf041e395c436c8f8eac1c1a23e,lend.pizza,485986.3329 EOS,433973.0146 USD,2022-06-19T20:00:00
252998332,1655668802,f2f15357f256d1d93edd80eb78d5d37ff367adf041e395c436c8f8eac1c1a23e,swap.defi,7524764.9132 EOS,6719950.8302 USD,2022-06-19T20:00:00
252999527,1655669400,4215277f50bfe1eb558acf52e3bb27d27a4a758401a061f1e5defbaffac1323f,danchorsmart,3272421.4629 EOS,2936849.9024 USD,2022-06-19T20:10:00
252999527,1655669400,4215277f50bfe1eb558acf52e3bb27d27a4a758401a061f1e5defbaffac1323f,lend.defi,1174941.5763 EOS,1050946.9286 USD,2022-06-19T20:10:00
252999527,1655669400,4215277f50bfe1eb558acf52e3bb27d27a4a758401a061f1e5defbaffac1323f,lend.pizza,485966.3087 EOS,433955.3372 USD,2022-06-19T20:10:00
252999527,1655669400,4215277f50bfe1eb558acf52e3bb27d27a4a758401a061f1e5defbaffac1323f,swap.defi,7524013.8309 EOS,6719287.7747 USD,2022-06-19T20:10:00
253000728,1655670001,fb6ded4834dc8237837aad40c7eea78240cbc996b2eb79ce69944a664e9ae811,danchorsmart,3272361.8831 EOS,2938211.0125 USD,2022-06-19T20:20:00
253000728,1655670001,fb6ded4834dc8237837aad40c7eea78240cbc996b2eb79ce69944a664e9ae811,lend.defi,1174370.8695 EOS,1051221.7617 USD,2022-06-19T20:20:00
253000728,1655670001,fb6ded4834dc8237837aad40c7eea78240cbc996b2eb79ce69944a664e9ae811,lend.pizza,485816.9389 EOS,434035.7695 USD,2022-06-19T20:20:00
253000728,1655670001,fb6ded4834dc8237837aad40c7eea78240cbc996b2eb79ce69944a664e9ae811,swap.defi,7523187.8205 EOS,6721834.1151 USD,2022-06-19T20:20:00
253001939,1655670606,022701cc82f497289919cdf497557bf018e1014d083e8c341c2c427518f5556f,danchorsmart,3272243.7663 EOS,2941057.3944 USD,2022-06-19T20:30:00
253001939,1655670606,022701cc82f497289919cdf497557bf018e1014d083e8c341c2c427518f5556f,lend.defi,1173515.4766 EOS,1045484.6731 USD,2022-06-19T20:30:00
253001939,1655670606,022701cc82f497289919cdf497557bf018e1014d083e8c341c2c427518f5556f,lend.pizza,485638.6964 EOS,433800.8010 USD,2022-06-19T20:30:00
253001939,1655670606,022701cc82f497289919cdf497557bf018e1014d083e8c341c2c427518f5556f,swap.defi,7522410.5315 EOS,6723840.6556 USD,2022-06-19T20:30:00
253003130,1655671202,0dab4ffcb44908dece7dc60065ac0a0526cb99ed25d417b6b35f4be3021406aa,danchorsmart,3272156.1810 EOS,2943156.3088 USD,2022-06-19T20:40:00
253003130,1655671202,0dab4ffcb44908dece7dc60065ac0a0526cb99ed25d417b6b35f4be3021406aa,lend.defi,1172814.0720 EOS,1045894.0713 USD,2022-06-19T20:40:00
253003130,1655671202,0dab4ffcb44908dece7dc60065ac0a0526cb99ed25d417b6b35f4be3021406aa,lend.pizza,485280.6308 EOS,433935.0779 USD,2022-06-19T20:40:00
